movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source,content
,49 o,,karikalan a selfish politician in collusion with a real estate agent usurps the lands of farmers in a village savuri decides to expose the politician and get the lands back to the villagers in a novel manner,drama comedy,p arokiyadoss,goundamani bala singh guru somasundaram rajendran thirumurugan,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama comedy drama comedy p arokiyadoss goundamani bala singh guru somasundaram rajendran thirumurugan tamil karikalan a selfish politician in collusion with a real estate agent usurps the lands of farmers in a village savuri decides to expose the politician and get the lands back to the villagers in a novel manner
272678.0,49 o,,karikalan a selfish politician in collusion with a real estate agent usurps the lands of farmers in a village savuri decides to expose the politician and get the lands back to the villagers in a novel manner,drama comedy,p arokiyadoss,goundamani bala singh guru somasundaram rajendran thirumurugan,,2015,5.5,6.0,128.0,,,,1.4116,0.0,0.0,Zero Rules Entertainment,17-09-2015,dataset_4,drama comedy drama comedy p arokiyadoss goundamani bala singh guru somasundaram rajendran thirumurugan  karikalan a selfish politician in collusion with a real estate agent usurps the lands of farmers in a village savuri decides to expose the politician and get the lands back to the villagers in a novel manner
,50 50,,aalukku paathi 50 50 is an upcoming tamil horror comedy film directed by krishna sai,drama,sai krishna,sethu balasaravanan sonu gowda john vijay yogi babu,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama sai krishna sethu balasaravanan sonu gowda john vijay yogi babu tamil aalukku paathi 50 50 is an upcoming tamil horror comedy film directed by krishna sai
493102.0,50 50,,aalukku paathi 50 50 is an upcoming tamil horror comedy film directed by krishna sai,,sai krishna,sethu balasaravanan sonu gowda john vijay yogi babu,,2019,6.3,3.0,114.0,,,,1.8472,0.0,0.0,Lipi Cine Crafts,27-12-2019,dataset_4,  sai krishna sethu balasaravanan sonu gowda john vijay yogi babu  aalukku paathi 50 50 is an upcoming tamil horror comedy film directed by krishna sai
,54321,,5 people 4 different lifestyles 3 murders 2 hours and 1 ultimate revenge everything unfolds within the walls of a single house vinoth adopted into a loving family grows up showered with affection while their biological son vikram is left feeling overshadowed and resentful years later fate brings them together again giving vikram the perfect chance to settle his childhood grievances but as vengeance takes control the night spirals into a deadly game of betrayal secrets and murder,thriller drama,a ragavendra prasad,ravi raghavendra rohini sanjeevi hassan jayakumar pavithra gowda,tamil,0,,,,,,,,,,,,dataset_3_tamil,thriller drama thriller drama a ragavendra prasad ravi raghavendra rohini sanjeevi hassan jayakumar pavithra gowda tamil 5 people 4 different lifestyles 3 murders 2 hours and 1 ultimate revenge everything unfolds within the walls of a single house vinoth adopted into a loving family grows up showered with affection while their biological son vikram is left feeling overshadowed and resentful years later fate brings them together again giving vikram the perfect chance to settle his childhood grievances but as vengeance takes control the night spirals into a deadly game of betrayal secrets and murder
412410.0,54321,,5 people 4 different lifestyles 3 murders 2 hours and 1 ultimate revenge everything unfolds within the walls of a single house vinoth adopted into a loving family grows up showered with affection while their biological son vikram is left feeling overshadowed and resentful years later fate brings them together again giving vikram the perfect chance to settle his childhood grievances but as vengeance takes control the night spirals into a deadly game of betrayal secrets and murder,thriller drama,a ragavendra prasad,ravi raghavendra rohini sanjeevi hassan jayakumar pavithra gowda,,2016,5.5,2.0,120.0,,,,0.5874,0.0,0.0,Mainstream Productions,26-08-2016,dataset_4,thriller drama thriller drama a ragavendra prasad ravi raghavendra rohini sanjeevi hassan jayakumar pavithra gowda  5 people 4 different lifestyles 3 murders 2 hours and 1 ultimate revenge everything unfolds within the walls of a single house vinoth adopted into a loving family grows up showered with affection while their biological son vikram is left feeling overshadowed and resentful years later fate brings them together again giving vikram the perfect chance to settle his childhood grievances but as vengeance takes control the night spirals into a deadly game of betrayal secrets and murder
,6 athiyayam,,6 athiyayam is an anthology that has 6 stories helmed by 6 different directors all the stories are based on different genres and are penned in a manner that the movie caters to all the sections of the audience with different artists playing the lead the stories are correlated and the climax of each story is revealed only in the finale that will keep you on the edge of your seat,horror thriller,ajayan bala,vinoth kishan kishore ds thaman kumar cable shankar baby sathanya,tamil,0,,,,,,,,,,,,dataset_3_tamil,horror thriller horror thriller ajayan bala vinoth kishan kishore ds thaman kumar cable shankar baby sathanya tamil 6 athiyayam is an anthology that has 6 stories helmed by 6 different directors all the stories are based on different genres and are penned in a manner that the movie caters to all the sections of the audience with different artists playing the lead the stories are correlated and the climax of each story is revealed only in the finale that will keep you on the edge of your seat
508217.0,6 athiyayam,,6 athiyayam is an anthology that has 6 stories helmed by 6 different directors all the stories are based on different genres and are penned in a manner that the movie caters to all the sections of the audience with different artists playing the lead the stories are correlated and the climax of each story is revealed only in the finale that will keep you on the edge of your seat,thriller horror,ajayan bala,vinoth kishan kishore ds thaman kumar cable shankar baby sathanya,,2018,0.0,0.0,118.0,,,,1.636,0.0,0.0,ASCII Media Hut,23-02-2018,dataset_4,thriller horror thriller horror ajayan bala vinoth kishan kishore ds thaman kumar cable shankar baby sathanya  6 athiyayam is an anthology that has 6 stories helmed by 6 different directors all the stories are based on different genres and are penned in a manner that the movie caters to all the sections of the audience with different artists playing the lead the stories are correlated and the climax of each story is revealed only in the finale that will keep you on the edge of your seat
,60 vayadhu maaniram,,an ambitious son sets out to find his missing father who suffers from memory loss with the help of two people,family drama,radha mohan,vikram prabhu prakash raj samuthirakani indhuja ravichandran elango kumaravel,tamil,0,,,,,,,,,,,,dataset_3_tamil,family drama family drama radha mohan vikram prabhu prakash raj samuthirakani indhuja ravichandran elango kumaravel tamil an ambitious son sets out to find his missing father who suffers from memory loss with the help of two people
539811.0,60 vayadhu maaniram,,an ambitious son sets out to find his missing father who suffers from memory loss with the help of two people,family drama,radha mohan,vikram prabhu prakash raj samuthirakani indhuja ravichandran elango kumaravel,,2018,0.0,0.0,134.0,,,,0.7863,0.0,0.0,V Creations,31-08-2018,dataset_4,family drama family drama radha mohan vikram prabhu prakash raj samuthirakani indhuja ravichandran elango kumaravel  an ambitious son sets out to find his missing father who suffers from memory loss with the help of two people
,60 vayadu maaniram,,an ambitious son sets out to find his missing father who suffers from memory loss with the help of two people,drama,radha mohan,prakash raj vikram prabhu samuthirakani indhuja ravichandran bharath reddy sarath,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama radha mohan prakash raj vikram prabhu samuthirakani indhuja ravichandran bharath reddy sarath tamil an ambitious son sets out to find his missing father who suffers from memory loss with the help of two people
,7 1 2,,yeman and chithra guptham coming earth to take one human soul but unfortunately some chain incidents happen and after that they take human soul or what happened next to them,comedy fantasy,naveen venkat,finally bala finally raj finally vanniyarasu sriram,tamil,0,,,,,,,,,,,,dataset_3_tamil,comedy fantasy comedy fantasy naveen venkat finally bala finally raj finally vanniyarasu sriram tamil yeman and chithra guptham coming earth to take one human soul but unfortunately some chain incidents happen and after that they take human soul or what happened next to them
,7 naatkal,,the murder of a girl unexpectedly turns the life of two people topsy turvy even as they run for their lives they try to find the real culprit behind the assassination,action crime thriller,v r gautham,sakthi vasu ganesh venkatraman nikesha patel prabhu angana roy,tamil,0,,,,,,,,,,,,dataset_3_tamil,action crime thriller action crime thriller v r gautham sakthi vasu ganesh venkatraman nikesha patel prabhu angana roy tamil the murder of a girl unexpectedly turns the life of two people topsy turvy even as they run for their lives they try to find the real culprit behind the assassination
460269.0,7 naatkal,,the murder of a girl unexpectedly turns the life of two people topsy turvy even as they run for their lives they try to find the real culprit behind the assassination,action crime thriller,v r gautham,sakthi vasu ganesh venkatraman nikesha patel prabhu angana roy,,2017,4.0,2.0,133.0,,,,0.5248,0.0,0.0,Million Dollar Movies,02-06-2017,dataset_4,action crime thriller action crime thriller v r gautham sakthi vasu ganesh venkatraman nikesha patel prabhu angana roy  the murder of a girl unexpectedly turns the life of two people topsy turvy even as they run for their lives they try to find the real culprit behind the assassination
